,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240000000000006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424000000000004e-07,2.048000000000001e-06,8.448000000000005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.585600000000003e-06,1.3311999999999989e-05,2.2886400000000046e-05,1.5359999999999985e-05,3.3024000000000033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662399999999998e-06,4.134399999999997e-05,0.00011706399999999964,0.00016819200000000207,0.00013691040000000018,5.41440000000001e-05,8.049599999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,8.601199999999983e-06,7.993599999999974e-05,0.0003064432000000023,0.0006400640000000068,0.000847485599999974,0.0007597440000000131,0.00041263200000000387,0.00011769599999999908,1.354199999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,9.444499999999979e-06,0.00010554399999999994,0.0005039461000000034,0.0013522879999999743,0.0023504802000000216,0.0029927776000000625,0.0028419337999999556,0.0018836159999999443,0.0007737248999999993,0.00017383200000000066,1.642889999999997e-05,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,7.579399999999987e-06,9.840400000000007e-05,0.0005601736000000043,0.0018278359999999957,0.0038770929999998325,0.0060296015999997095,0.007589526400000049,0.007478475199999698,0.00565029340000002,0.0029636040000000693,0.0009761496000000057,0.0001809720000000011,1.456379999999997e-05,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,4.3856e-06,6.467199999999963e-05,0.00042854530000000407,0.0016581440000000183,0.00418644729999996,0.007633350399999645,0.011360166599999302,0.014540697600000407,0.014613236999999023,0.011858361600000016,0.007329291300000012,0.003120480000000072,0.0008472789000000041,0.00013295999999999976,9.326399999999986e-06,0.0,0.0,0.0
8,0.0,0.0,1.7504000000000013e-06,2.8863999999999956e-05,0.0002204200000000016,0.0010059679999999988,0.0030295248000000124,0.006519177599999821,0.011243037599999565,0.01729257600000005,0.023115718400000696,0.023335993599999567,0.019020552799999733,0.012733302399999973,0.006371230400000079,0.0022022879999999806,0.0004963223999999989,6.662399999999988e-05,4.137600000000003e-06,0.0,0.0
9,0.0,4.352000000000003e-07,7.935999999999991e-06,7.037919999999967e-05,0.0003861440000000082,0.0014278642000000003,0.003771388799999916,0.007753987399999734,0.014009388799999705,0.023211429199999602,0.03257927040000007,0.03311536999999995,0.02598646399999926,0.017340730600000076,0.009240175999999895,0.0036177322000000207,0.0009906239999999834,0.0001820400000000007,2.0736000000000033e-05,1.1520000000000004e-06,0.0
10,5.120000000000003e-08,1.0240000000000005e-06,1.1257599999999995e-05,8.076799999999992e-05,0.0003976491999999986,0.0013896687999999918,0.0036258336000000104,0.007744846400000065,0.014940654000000114,0.025849084799999485,0.03785588800000133,0.03969728319999842,0.030425472399999178,0.019799889599999686,0.01052482559999991,0.004219310400000113,0.001215430800000025,0.00024537600000000065,3.3926399999999954e-05,3.0720000000000017e-06,1.5360000000000008e-07
11,0.0,3.3280000000000023e-07,5.887999999999993e-06,5.09423999999999e-05,0.0002746560000000043,0.001013428200000026,0.0027607871999999266,0.006151254599999694,0.012293113599999555,0.021729145999999002,0.03218435840000037,0.0345553668000005,0.026793196799999773,0.017576553799999638,0.009263775999999783,0.003612660199999936,0.0009889599999999925,0.00018189920000000092,2.0736000000000023e-05,1.1520000000000002e-06,0.0
12,0.0,0.0,1.0336000000000006e-06,1.606399999999996e-05,0.00011663759999999964,0.0005166240000000165,0.0015873963999999787,0.0038203103999999806,0.00797901359999988,0.014399174399999961,0.02102857680000085,0.022965600000000218,0.018651517599999935,0.01231501119999984,0.006134135599999901,0.002126895999999992,0.00048210799999999797,6.508799999999985e-05,4.060800000000002e-06,0.0,0.0
